Cycle,Total Messages,,,,,,,,,,,Total Cycle Spend,,,,,,,,,,,Total Data Received,,,,,,,,,,,Peers Remaining,,,,,,,,,,,Unsatisfied,,,,,,,,,,,Budget Exhausted,,,,,,,,,,,Orphaned,,,,,,,,,,,PEER_DOWN,,,,,,,,,,,MALFORMED_RECORDS,,,,,,,,,,,DATA_REQUEST,,,,,,,,,,,NO_DATA,,,,,,,,,,,NO_ACCESS,,,,,,,,,,,POLICY_INFORM,,,,,,,,,,,REJECT_POLICIES,,,,,,,,,,,RECORD_INFORM,,,,,,,,,,,DATA_RESULT,,,,,,,,,,,DATA_RESULT (+Data),,,,,,,,,,,Data Received,,,,,,,,,,,Cycle Spend,,,,,,,,,,,Total Profit,,,,,,,,,,,Total Neighbours,,,,,,,,,,,Average Satisfaction,,,,,,,,,,,Average Profit,,,,,,,,,,,Average Data Received,,,,,,,,,,,Average Normalised Profit,,,,,,,,,,,Average Neighbours,,,,,,,,,,
,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total,Bike Stand,Bus,Bus Stop,Car,Drone,Infrastructure,Restaurant,Taxi,Taxi Rank,Traffic Light,Total
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,10.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10.0,9.0,83.0
3,1.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,20.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-19.0,10.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10.0,9.0,83.0
4,1.0,6.0,4.0,3.0,2.0,0.0,3.0,6.0,6.0,7.0,38.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.0,-3.0,-3.0,-3.0,-3.0,-28.0,10.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-3.0,-3.0,-3.0,-3.0,-3.0,-1.0,-3.0,-3.0,-3.0,-3.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,9.0,9.0,9.0,9.0,0.0,9.0,9.0,10.0,9.0,83.0
5,2.0,10.0,5.0,5.0,2.0,0.0,4.0,10.0,9.0,11.0,58.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,8.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-4.0,-4.0,-4.0,-4.0,-4.0,-1.0,-4.0,-4.0,-4.0,-4.0,-37.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-4.0,-4.0,-4.0,-4.0,-4.0,-1.0,-4.0,-4.0,-4.0,-4.0,-37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,9.0,83.0
6,2.0,12.0,10.0,8.0,2.0,0.0,5.0,13.0,12.0,15.0,79.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,13.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-5.0,-5.0,-5.0,-5.0,-5.0,-1.0,-5.0,-5.0,-5.0,-5.0,-46.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-5.0,-5.0,-5.0,-5.0,-5.0,-1.0,-5.0,-5.0,-5.0,-5.0,-46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,9.0,83.0
7,3.0,14.0,12.0,13.0,2.0,0.0,6.0,16.0,15.0,20.0,101.0,7.0,7.0,7.0,7.0,7.0,1.0,7.0,7.0,7.0,7.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,9.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-6.0,-6.0,-6.0,-6.0,-6.0,-1.0,-6.0,-6.0,-6.0,-6.0,-55.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-6.0,-6.0,-6.0,-6.0,-6.0,-1.0,-6.0,-6.0,-6.0,-6.0,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,9.0,83.0
8,4.0,15.0,14.0,17.0,3.0,0.0,9.0,18.0,18.0,23.0,121.0,8.0,8.0,8.0,8.0,8.0,1.0,8.0,8.0,8.0,8.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,9.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.0,-7.0,-7.0,-7.0,-7.0,-64.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,9.0,83.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-7.0,-7.0,-7.0,-7.0,-7.0,-1.0,-7.0,-7.0,-7.0,-7.0,-64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,9.0,10.0,9.0,83.0
9,7.0,17.0,17.0,21.0,4.0,0.0,12.0,18.0,19.0,24.0,139.0,9.0,9.0,9.0,9.0,9.0,1.0,9.0,9.0,9.0,9.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-8.0,-8.0,-8.0,-8.0,-8.0,-1.0,-8.0,-8.0,-8.0,-8.0,-73.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,8.0,9.0,9.0,81.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-8.0,-8.0,-8.0,-8.0,-8.0,-1.0,-8.0,-8.0,-8.0,-8.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,10.0,9.0,9.0,9.0,0.0,8.0,8.0,9.0,9.0,81.0
10,8.0,18.0,20.0,25.0,7.0,0.0,14.0,19.0,21.0,25.0,157.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,10.0,10.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,-9.0,-9.0,-9.0,-9.0,-9.0,-1.0,-9.0,-9.0,-9.0,-9.0,-82.0,10.0,10.0,10.0,8.0,9.0,0.0,8.0,8.0,9.0,9.0,81.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,-9.0,-9.0,-9.0,-9.0,-9.0,-1.0,-9.0,-9.0,-9.0,-9.0,-82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,10.0,10.0,10.0,8.0,9.0,0.0,8.0,8.0,9.0,9.0,81.0
